timestamp,weekday,weekend,shift,ambient_temp_c,operational_load_pct,machine_state,maintenance_flag,production_speed_m_min,furnace_temp_c,energy_consumption_kwh_15min,grid_emission_factor_kg_per_kwh,co2_emissions_kg_15min
2025-09-16 00:45:00,Tuesday,False,Night,26.13,75.3,Normal,0,4.89,1012.0,525.76,0.609,320.19
2025-09-16 01:00:00,Tuesday,False,Night,25.18,71.3,Normal,0,4.95,998.2,487.86,0.598,291.74
2025-09-16 01:15:00,Tuesday,False,Night,25.84,66.0,Normal,0,4.71,986.5,464.99,0.598,278.06
2025-09-16 01:30:00,Tuesday,False,Night,27.77,74.0,Normal,0,4.89,992.1,515.68,0.591,304.77
2025-09-16 01:45:00,Tuesday,False,Night,27.42,77.8,Normal,0,5.04,1031.1,543.65,0.587,319.12
2025-09-16 02:00:00,Tuesday,False,Night,26.25,72.5,Normal,0,4.58,1014.1,490.64,0.59,289.48
2025-09-16 02:15:00,Tuesday,False,Night,26.3,72.2,Normal,0,5.04,990.5,506.72,0.599,303.53
2025-09-16 02:30:00,Tuesday,False,Night,26.78,69.9,Normal,0,4.83,1005.7,498.61,0.597,297.67
2025-09-16 02:45:00,Tuesday,False,Night,27.7,62.9,Normal,0,4.48,981.7,447.93,0.58,259.8
2025-09-16 03:00:00,Tuesday,False,Night,27.45,64.6,Normal,0,4.1,984.3,449.23,0.617,277.17
2025-09-16 03:15:00,Tuesday,False,Night,27.44,62.5,Normal,0,4.35,984.5,454.72,0.596,271.01
2025-09-16 03:30:00,Tuesday,False,Night,29.14,57.4,Normal,0,4.09,955.3,406.25,0.612,248.62
2025-09-16 03:45:00,Tuesday,False,Night,28.07,49.8,Normal,0,3.87,949.3,354.03,0.593,209.94
2025-09-16 04:00:00,Tuesday,False,Night,30.17,42.6,Normal,0,3.36,933.7,310.27,0.601,186.47
2025-09-16 04:15:00,Tuesday,False,Night,28.56,43.4,Normal,0,3.43,934.4,325.33,0.608,197.8
2025-09-16 04:30:00,Tuesday,False,Night,30.05,45.9,Normal,0,3.67,930.3,324.6,0.606,196.71
2025-09-16 04:45:00,Tuesday,False,Night,29.02,43.3,Normal,0,3.34,937.4,318.63,0.594,189.27
2025-09-16 05:00:00,Tuesday,False,Night,29.6,50.2,Normal,0,3.7,960.1,366.81,0.6,220.09
2025-09-16 05:15:00,Tuesday,False,Night,28.32,51.9,Normal,0,3.89,958.1,385.38,0.601,231.61
2025-09-16 05:30:00,Tuesday,False,Night,28.27,57.3,Normal,0,4.31,966.4,393.46,0.591,232.53
2025-09-16 05:45:00,Tuesday,False,Night,29.36,57.5,Normal,0,4.24,991.2,411.64,0.579,238.34
2025-09-16 06:00:00,Tuesday,False,Day,29.79,68.0,Normal,0,4.75,988.8,475.25,0.582,276.6
2025-09-16 06:15:00,Tuesday,False,Day,29.02,70.4,Normal,0,4.71,1007.8,490.65,0.582,285.56
2025-09-16 06:30:00,Tuesday,False,Day,27.93,64.2,Normal,0,4.65,987.2,454.49,0.584,265.42
2025-09-16 06:45:00,Tuesday,False,Day,27.82,69.6,Normal,0,4.4,1014.8,480.4,0.597,286.8
2025-09-16 07:00:00,Tuesday,False,Day,27.69,65.4,Normal,0,4.78,991.1,476.19,0.588,280.0
2025-09-16 07:15:00,Tuesday,False,Day,27.32,72.9,Normal,0,5.13,1011.3,524.94,0.568,298.17
2025-09-16 07:30:00,Tuesday,False,Day,28.71,72.0,Normal,0,4.84,1009.4,523.35,0.591,309.3
2025-09-16 07:45:00,Tuesday,False,Day,29.38,79.6,Normal,0,5.23,1016.4,554.5,0.569,315.51
2025-09-16 08:00:00,Tuesday,False,Day,28.32,73.1,Normal,0,4.81,1000.9,502.96,0.574,288.7
2025-09-16 08:15:00,Tuesday,False,Day,26.35,70.1,Normal,0,4.66,996.5,477.09,0.555,264.78
2025-09-16 08:30:00,Tuesday,False,Day,27.81,73.8,Normal,0,4.76,1016.8,506.33,0.556,281.52
2025-09-16 08:45:00,Tuesday,False,Day,27.63,81.8,Normal,0,5.2,1030.9,575.9,0.568,327.11
2025-09-16 09:00:00,Tuesday,False,Day,29.21,91.9,Normal,0,5.73,1053.9,653.68,0.545,356.26
2025-09-16 09:15:00,Tuesday,False,Day,26.13,90.9,Normal,0,5.67,1061.5,644.66,0.552,355.85
2025-09-16 09:30:00,Tuesday,False,Day,26.73,100.0,Normal,0,6.3,1057.9,704.19,0.552,388.71
2025-09-16 09:45:00,Tuesday,False,Day,28.14,96.9,Normal,0,5.88,1056.8,675.1,0.534,360.5
2025-09-16 10:00:00,Tuesday,False,Day,26.86,100.0,Normal,0,5.78,1053.9,720.72,0.523,376.94
2025-09-16 10:15:00,Tuesday,False,Day,26.66,93.7,Normal,0,5.97,1067.6,654.12,0.547,357.8
2025-09-16 10:30:00,Tuesday,False,Day,26.01,94.8,Normal,0,5.59,1059.4,676.53,0.564,381.56
2025-09-16 10:45:00,Tuesday,False,Day,25.87,79.2,Normal,0,5.01,1028.8,553.25,0.536,296.54
2025-09-16 11:00:00,Tuesday,False,Day,25.92,72.8,Normal,0,4.85,1004.3,498.99,0.535,266.96
2025-09-16 11:15:00,Tuesday,False,Day,24.33,76.7,Normal,0,5.04,1021.8,522.26,0.517,270.01
2025-09-16 11:30:00,Tuesday,False,Day,25.36,69.5,Normal,0,4.44,995.4,472.43,0.538,254.17
2025-09-16 11:45:00,Tuesday,False,Day,23.23,73.5,Normal,0,4.73,1008.0,512.71,0.517,265.07
2025-09-16 12:00:00,Tuesday,False,Day,24.26,80.0,Normal,0,4.9,1023.9,542.62,0.529,287.05
2025-09-16 12:15:00,Tuesday,False,Day,23.82,77.2,Normal,0,5.1,1017.2,553.36,0.521,288.3
2025-09-16 12:30:00,Tuesday,False,Day,22.85,72.0,Normal,0,4.95,1014.2,502.21,0.519,260.65
2025-09-16 12:45:00,Tuesday,False,Day,23.01,70.3,Normal,0,4.51,983.6,491.18,0.517,253.94
2025-09-16 13:00:00,Tuesday,False,Day,22.21,65.9,Normal,0,4.65,984.4,468.33,0.515,241.19
2025-09-16 13:15:00,Tuesday,False,Day,21.54,67.3,Normal,0,4.7,989.5,487.4,0.51,248.57
2025-09-16 13:30:00,Tuesday,False,Day,21.8,69.6,Normal,0,4.57,994.2,477.75,0.515,246.04
2025-09-16 13:45:00,Tuesday,False,Day,20.91,69.3,Normal,0,4.35,989.2,477.13,0.497,237.13
2025-09-16 14:00:00,Tuesday,False,Evening,21.76,74.9,Normal,0,4.74,1002.8,502.49,0.501,251.75
2025-09-16 14:15:00,Tuesday,False,Evening,20.3,70.7,Normal,0,4.62,1007.6,491.39,0.517,254.05
2025-09-16 14:30:00,Tuesday,False,Evening,21.53,79.7,Normal,0,5.34,1018.3,568.75,0.503,286.08
2025-09-16 14:45:00,Tuesday,False,Evening,19.76,73.0,Normal,0,4.8,1020.2,510.05,0.497,253.49
2025-09-16 15:00:00,Tuesday,False,Evening,20.01,73.8,Normal,0,4.7,1007.1,532.8,0.511,272.26
2025-09-16 15:15:00,Tuesday,False,Evening,19.74,81.1,Normal,0,5.2,1018.6,568.64,0.508,288.87
2025-09-16 15:30:00,Tuesday,False,Evening,21.09,87.3,Normal,0,5.25,1041.9,599.9,0.487,292.15
2025-09-16 15:45:00,Tuesday,False,Evening,20.11,83.4,Normal,0,5.35,1027.9,585.75,0.508,297.56
2025-09-16 16:00:00,Tuesday,False,Evening,19.5,85.9,Normal,0,5.24,1043.5,581.64,0.502,291.98
2025-09-16 16:15:00,Tuesday,False,Evening,19.91,87.2,Normal,0,5.32,1027.0,596.73,0.509,303.74
2025-09-16 16:30:00,Tuesday,False,Evening,17.69,82.6,Normal,0,5.3,1008.6,561.58,0.502,281.91
2025-09-16 16:45:00,Tuesday,False,Evening,19.23,85.5,Normal,0,5.63,1034.4,600.18,0.508,304.89
2025-09-16 17:00:00,Tuesday,False,Evening,20.77,95.6,Normal,0,6.14,1064.7,677.52,0.486,329.27
2025-09-16 17:15:00,Tuesday,False,Evening,19.2,96.0,Normal,0,5.67,1060.0,684.06,0.497,339.98
2025-09-16 17:30:00,Tuesday,False,Evening,19.1,97.0,Normal,0,5.78,1065.6,680.3,0.515,350.35
2025-09-16 17:45:00,Tuesday,False,Evening,19.45,98.5,Normal,0,6.01,1068.4,685.98,0.536,367.69
2025-09-16 18:00:00,Tuesday,False,Evening,19.72,87.1,Normal,0,5.61,1024.1,624.66,0.515,321.7
2025-09-16 18:15:00,Tuesday,False,Evening,17.41,88.5,Normal,0,5.18,1039.8,582.19,0.507,295.17
2025-09-16 18:30:00,Tuesday,False,Evening,17.7,80.9,Normal,0,5.18,1029.3,563.09,0.518,291.68
2025-09-16 18:45:00,Tuesday,False,Evening,19.26,76.8,Normal,0,4.91,1011.2,533.69,0.51,272.18
2025-09-16 19:00:00,Tuesday,False,Evening,18.6,89.7,Normal,0,5.26,1031.1,620.1,0.534,331.13
2025-09-16 19:15:00,Tuesday,False,Evening,20.31,86.5,Normal,0,5.21,1032.2,603.67,0.525,316.93
2025-09-16 19:30:00,Tuesday,False,Evening,19.13,80.8,Normal,0,5.08,1024.2,560.99,0.538,301.81
2025-09-16 19:45:00,Tuesday,False,Evening,17.97,87.1,Normal,0,5.45,1048.9,613.17,0.528,323.75
2025-09-16 20:00:00,Tuesday,False,Evening,18.66,80.1,Normal,0,,1001.9,551.38,0.544,299.95
2025-09-16 20:15:00,Tuesday,False,Evening,17.64,76.9,Normal,0,5.04,1011.7,519.9,0.52,270.35
2025-09-16 20:30:00,Tuesday,False,Evening,19.85,84.3,Normal,0,5.46,1021.6,587.87,0.54,317.45
2025-09-16 20:45:00,Tuesday,False,Evening,20.09,83.6,Normal,0,5.29,1031.5,571.39,0.548,313.12
2025-09-16 21:00:00,Tuesday,False,Evening,20.12,73.3,Normal,0,4.72,1006.4,499.77,0.543,271.38
2025-09-16 21:15:00,Tuesday,False,Evening,21.57,76.9,Normal,0,4.96,1010.0,544.53,0.553,301.13
2025-09-16 21:30:00,Tuesday,False,Evening,21.92,74.4,Normal,0,4.98,1011.0,534.12,0.556,296.97
2025-09-16 21:45:00,Tuesday,False,Evening,21.09,83.8,Normal,0,5.45,1037.9,597.73,0.566,338.32
2025-09-16 22:00:00,Tuesday,False,Night,19.79,71.3,Normal,0,4.72,995.2,504.17,0.565,284.86
2025-09-16 22:15:00,Tuesday,False,Night,22.28,77.2,Normal,0,4.86,1002.5,532.92,0.566,301.63
2025-09-16 22:30:00,Tuesday,False,Night,22.53,86.7,Normal,0,5.47,1048.6,616.09,0.574,353.64
2025-09-16 22:45:00,Tuesday,False,Night,22.64,79.4,Normal,0,5.17,1025.6,556.6,0.555,308.91
2025-09-16 23:00:00,Tuesday,False,Night,23.49,76.8,Normal,0,5.17,1017.7,556.19,0.564,313.69
2025-09-16 23:15:00,Tuesday,False,Night,22.09,78.1,Normal,0,4.94,1009.8,580.59,0.56,325.13
2025-09-16 23:30:00,Tuesday,False,Night,24.95,57.9,Normal,0,4.04,975.0,414.54,0.582,241.26
2025-09-16 23:45:00,Tuesday,False,Night,22.91,72.9,Normal,0,4.92,1019.3,496.72,0.584,290.08
2025-09-17 00:00:00,Wednesday,False,Night,24.59,71.0,Normal,0,4.67,998.6,499.03,0.596,297.42
2025-09-17 00:15:00,Wednesday,False,Night,22.97,69.2,Normal,0,4.58,994.5,462.88,0.588,272.17
2025-09-17 00:30:00,Wednesday,False,Night,23.9,69.3,Normal,0,4.84,986.2,472.52,0.581,274.53
2025-09-17 00:45:00,Wednesday,False,Night,26.18,69.6,Normal,0,,991.6,467.11,0.59,275.59
2025-09-17 01:00:00,Wednesday,False,Night,25.07,70.4,Normal,0,5.01,989.9,496.77,0.572,284.15
2025-09-17 01:15:00,Wednesday,False,Night,26.27,66.5,Normal,0,4.43,990.7,465.53,0.589,274.2
2025-09-17 01:30:00,Wednesday,False,Night,26.09,63.3,Normal,0,4.51,978.8,469.52,0.571,268.1
2025-09-17 01:45:00,Wednesday,False,Night,26.12,63.2,Normal,0,4.36,984.3,441.3,0.599,264.34
2025-09-17 02:00:00,Wednesday,False,Night,27.58,63.5,Normal,0,4.43,976.1,452.16,0.594,268.58
2025-09-17 02:15:00,Wednesday,False,Night,26.58,61.4,Normal,0,4.26,975.8,431.73,0.597,257.74
2025-09-17 02:30:00,Wednesday,False,Night,25.61,64.1,Normal,0,4.55,975.5,456.68,0.59,269.44
2025-09-17 02:45:00,Wednesday,False,Night,26.64,53.7,Normal,0,3.89,959.5,384.08,0.593,227.76
2025-09-17 03:00:00,Wednesday,False,Night,27.97,51.0,Normal,0,3.73,939.2,375.89,0.607,228.17
2025-09-17 03:15:00,Wednesday,False,Night,28.06,51.4,Normal,0,4.11,954.6,364.38,0.586,213.53
2025-09-17 03:30:00,Wednesday,False,Night,26.7,48.3,Normal,0,,942.3,327.21,0.605,197.96
2025-09-17 03:45:00,Wednesday,False,Night,27.57,60.4,Normal,0,4.15,976.9,427.13,0.592,252.86
2025-09-17 04:00:00,Wednesday,False,Night,27.85,61.4,Normal,0,4.07,965.0,407.79,0.582,237.33
2025-09-17 04:15:00,Wednesday,False,Night,28.18,63.3,Normal,0,4.66,988.4,461.6,0.611,282.04
2025-09-17 04:30:00,Wednesday,False,Night,27.51,60.9,Normal,0,4.19,974.3,420.62,0.611,257.0
2025-09-17 04:45:00,Wednesday,False,Night,28.22,61.7,Normal,0,4.62,981.0,428.23,0.591,253.08
2025-09-17 05:00:00,Wednesday,False,Night,28.24,55.2,Normal,0,4.07,948.0,419.46,0.59,247.48
2025-09-17 05:15:00,Wednesday,False,Night,29.51,55.7,Normal,0,4.06,955.3,395.19,0.591,233.56
2025-09-17 05:30:00,Wednesday,False,Night,29.59,51.5,Normal,0,3.87,951.7,368.74,0.584,215.34
2025-09-17 05:45:00,Wednesday,False,Night,28.86,51.8,Normal,0,4.19,966.0,386.69,0.584,225.83
2025-09-17 06:00:00,Wednesday,False,Day,28.68,52.4,Normal,0,3.55,960.6,378.35,0.593,224.36
2025-09-17 06:15:00,Wednesday,False,Day,29.09,49.2,Normal,0,3.77,949.7,369.2,0.607,224.1
2025-09-17 06:30:00,Wednesday,False,Day,28.29,61.9,Normal,0,4.28,972.4,419.54,0.58,243.33
2025-09-17 06:45:00,Wednesday,False,Day,27.98,69.3,Normal,0,4.62,989.2,486.29,0.591,287.4
2025-09-17 07:00:00,Wednesday,False,Day,28.07,78.8,Normal,0,5.1,1024.1,545.08,0.582,317.24
2025-09-17 07:15:00,Wednesday,False,Day,28.22,87.5,Normal,0,5.42,1049.3,601.03,0.559,335.98
2025-09-17 07:30:00,Wednesday,False,Day,27.68,90.9,Normal,0,5.63,1053.5,637.02,0.573,365.01
2025-09-17 07:45:00,Wednesday,False,Day,28.6,87.1,Normal,0,5.44,1056.7,590.5,0.569,335.99
2025-09-17 08:00:00,Wednesday,False,Day,28.9,80.2,Normal,0,4.94,1020.6,562.62,0.582,327.44
2025-09-17 08:15:00,Wednesday,False,Day,26.88,87.3,Normal,0,5.5,1043.6,607.03,0.579,351.47
2025-09-17 08:30:00,Wednesday,False,Day,27.98,87.1,Normal,0,5.55,1029.0,603.61,0.564,340.44
2025-09-17 08:45:00,Wednesday,False,Day,27.57,100.0,Normal,0,5.92,1076.1,769.81,0.57,438.79
2025-09-17 09:00:00,Wednesday,False,Day,27.8,96.9,Normal,0,6.15,1078.6,686.62,0.553,379.7
2025-09-17 09:15:00,Wednesday,False,Day,27.28,100.0,Normal,0,6.2,1065.9,721.08,0.562,405.25
2025-09-17 09:30:00,Wednesday,False,Day,25.87,100.0,Normal,0,6.13,1079.8,698.57,0.549,383.51
2025-09-17 09:45:00,Wednesday,False,Day,25.76,100.0,Normal,0,6.12,1084.5,705.9,0.555,391.77
2025-09-17 10:00:00,Wednesday,False,Day,26.51,100.0,Normal,0,6.0,1068.1,704.08,0.553,389.36
2025-09-17 10:15:00,Wednesday,False,Day,27.02,100.0,Normal,0,6.17,1077.8,699.43,0.545,381.19
2025-09-17 10:30:00,Wednesday,False,Day,24.13,99.6,Normal,0,6.22,1083.3,710.22,0.527,374.29
2025-09-17 10:45:00,Wednesday,False,Day,25.87,91.3,Normal,0,5.74,1053.2,633.9,0.528,334.7
2025-09-17 11:00:00,Wednesday,False,Day,26.23,82.8,Normal,0,5.16,1036.7,560.68,0.536,300.52
2025-09-17 11:15:00,Wednesday,False,Day,24.84,86.7,Normal,0,5.42,1024.8,608.4,0.535,325.49
2025-09-17 11:30:00,Wednesday,False,Day,25.08,85.0,Normal,0,5.43,1039.7,609.14,0.525,319.8
2025-09-17 11:45:00,Wednesday,False,Day,23.75,84.9,Normal,0,5.47,1037.8,594.08,0.517,307.14
2025-09-17 12:00:00,Wednesday,False,Day,23.89,87.9,Normal,0,5.46,1030.7,611.02,0.52,317.73
2025-09-17 12:15:00,Wednesday,False,Day,22.37,76.1,Normal,0,4.87,1002.8,524.71,0.513,269.18
2025-09-17 12:30:00,Wednesday,False,Day,21.46,84.5,Normal,0,5.56,1035.7,587.36,0.51,299.55
2025-09-17 12:45:00,Wednesday,False,Day,23.77,82.1,Normal,0,5.06,1024.2,579.27,0.531,307.59
2025-09-17 13:00:00,Wednesday,False,Day,21.91,85.3,Normal,0,5.22,1042.1,592.92,0.504,298.83
2025-09-17 13:15:00,Wednesday,False,Day,22.02,88.6,Normal,0,5.31,1044.0,688.97,0.512,352.75
2025-09-17 13:30:00,Wednesday,False,Day,20.97,96.0,Normal,0,5.69,1059.6,684.33,0.507,346.96
2025-09-17 13:45:00,Wednesday,False,Day,20.65,93.7,Normal,0,5.91,1051.8,669.64,0.492,329.46
2025-09-17 14:00:00,Wednesday,False,Evening,21.35,73.6,Normal,0,5.03,1005.8,520.35,0.49,254.97
2025-09-17 14:15:00,Wednesday,False,Evening,20.63,74.2,Normal,0,4.86,1010.8,487.63,0.501,244.3
2025-09-17 14:30:00,Wednesday,False,Evening,21.25,75.6,Normal,0,5.01,1012.7,526.26,0.482,253.66
2025-09-17 14:45:00,Wednesday,False,Evening,21.05,69.5,Normal,0,4.66,989.6,491.75,0.519,255.22
2025-09-17 15:00:00,Wednesday,False,Evening,20.71,71.1,Normal,0,4.55,1006.6,495.1,0.497,246.06
2025-09-17 15:15:00,Wednesday,False,Evening,20.42,69.6,Normal,0,5.0,998.0,492.22,0.496,244.14
2025-09-17 15:30:00,Wednesday,False,Evening,21.28,62.3,Normal,0,4.54,978.3,449.11,0.512,229.94
2025-09-17 15:45:00,Wednesday,False,Evening,18.98,68.0,Normal,0,4.65,988.3,475.49,0.499,237.27
2025-09-17 16:00:00,Wednesday,False,Evening,19.61,65.5,Normal,0,4.35,985.8,466.69,0.507,236.61
2025-09-17 16:15:00,Wednesday,False,Evening,20.41,64.4,Normal,0,4.4,965.1,449.51,0.496,222.96
2025-09-17 16:30:00,Wednesday,False,Evening,20.38,63.0,Normal,0,4.26,978.1,439.67,0.503,221.15
2025-09-17 16:45:00,Wednesday,False,Evening,18.12,72.0,Normal,0,4.79,1010.0,509.99,0.513,261.62
2025-09-17 17:00:00,Wednesday,False,Evening,18.91,72.2,Normal,0,4.83,999.8,498.14,0.496,247.08
2025-09-17 17:15:00,Wednesday,False,Evening,20.17,73.1,Normal,0,4.77,1002.0,495.47,0.511,253.19
2025-09-17 17:30:00,Wednesday,False,Evening,19.44,70.8,Normal,0,4.5,990.2,487.41,0.484,235.91
2025-09-17 17:45:00,Wednesday,False,Evening,19.16,74.2,Normal,0,5.19,1007.2,526.74,0.522,274.96
2025-09-17 18:00:00,Wednesday,False,Evening,18.81,82.5,Normal,0,5.27,1022.1,582.92,0.506,294.96
2025-09-17 18:15:00,Wednesday,False,Evening,18.69,85.6,Normal,0,5.44,1041.8,607.13,0.513,311.46
2025-09-17 18:30:00,Wednesday,False,Evening,19.26,88.6,Normal,0,5.44,1032.4,615.68,0.515,317.08
2025-09-17 18:45:00,Wednesday,False,Evening,18.88,90.7,Normal,0,5.36,1040.6,627.62,0.509,319.46
2025-09-17 19:00:00,Wednesday,False,Evening,19.13,80.7,Normal,0,5.15,1014.6,553.84,0.511,283.01
2025-09-17 19:15:00,Wednesday,False,Evening,19.32,74.9,Normal,0,4.85,1019.8,522.34,0.529,276.32
2025-09-17 19:30:00,Wednesday,False,Evening,18.83,73.8,Normal,0,4.96,1000.4,497.4,0.533,265.11
2025-09-17 19:45:00,Wednesday,False,Evening,19.93,69.7,Normal,0,4.8,988.2,486.58,0.521,253.51
2025-09-17 20:00:00,Wednesday,False,Evening,21.99,64.1,Normal,0,4.53,963.5,476.97,0.538,256.61
2025-09-17 20:15:00,Wednesday,False,Evening,18.41,54.3,Normal,0,4.12,945.6,373.62,0.542,202.5
2025-09-17 20:30:00,Wednesday,False,Evening,20.28,48.8,Normal,0,3.99,944.8,361.04,0.535,193.16
2025-09-17 20:45:00,Wednesday,False,Evening,19.62,50.5,Normal,0,3.85,948.5,369.16,0.53,195.65
2025-09-17 21:00:00,Wednesday,False,Evening,20.92,53.2,Normal,0,4.08,946.9,387.64,0.545,211.26
2025-09-17 21:15:00,Wednesday,False,Evening,20.73,51.1,Normal,0,3.9,942.0,359.0,0.553,198.53
2025-09-17 21:30:00,Wednesday,False,Evening,21.55,54.6,Normal,0,3.7,971.0,389.78,0.552,215.16
2025-09-17 21:45:00,Wednesday,False,Evening,22.15,54.6,Normal,0,3.96,978.2,384.54,0.55,211.5
2025-09-17 22:00:00,Wednesday,False,Night,21.64,55.7,Normal,0,3.9,968.2,379.25,0.563,213.52
2025-09-17 22:15:00,Wednesday,False,Night,22.68,56.2,Normal,0,4.09,973.5,409.43,0.575,235.42
2025-09-17 22:30:00,Wednesday,False,Night,20.2,61.8,Normal,0,4.19,987.2,438.55,0.557,244.27
2025-09-17 22:45:00,Wednesday,False,Night,23.65,63.7,Normal,0,4.49,998.3,438.71,0.565,247.87
2025-09-17 23:00:00,Wednesday,False,Night,22.99,55.8,Normal,0,4.19,957.9,392.99,0.599,235.4
2025-09-17 23:15:00,Wednesday,False,Night,23.88,56.8,Normal,0,4.27,956.5,399.04,0.577,230.25
2025-09-17 23:30:00,Wednesday,False,Night,22.36,50.7,Normal,0,4.05,961.7,354.57,0.564,199.98
2025-09-17 23:45:00,Wednesday,False,Night,23.0,52.1,Normal,0,3.62,943.3,376.23,0.575,216.33
2025-09-18 00:00:00,Thursday,False,Night,24.07,49.6,Normal,0,3.57,937.4,363.13,0.575,208.8
2025-09-18 00:15:00,Thursday,False,Night,24.27,54.1,Normal,0,4.4,949.0,389.64,0.588,229.11
2025-09-18 00:30:00,Thursday,False,Night,24.84,47.7,Normal,0,3.82,940.5,350.6,0.59,206.85
2025-09-18 00:45:00,Thursday,False,Night,25.8,50.2,Normal,0,3.82,932.7,363.28,0.583,211.79
2025-09-18 01:00:00,Thursday,False,Night,23.84,55.8,Normal,0,4.04,949.5,397.5,0.61,242.48
2025-09-18 01:15:00,Thursday,False,Night,26.34,46.3,Normal,0,3.59,934.2,326.22,0.594,193.77
2025-09-18 01:30:00,Thursday,False,Night,25.88,58.7,Normal,0,3.88,960.3,412.77,0.59,243.53
2025-09-18 01:45:00,Thursday,False,Night,26.0,60.0,Normal,0,4.12,981.7,408.94,0.584,238.82
2025-09-18 02:00:00,Thursday,False,Night,25.28,62.0,Normal,0,4.3,977.7,441.0,0.588,259.31
2025-09-18 02:15:00,Thursday,False,Night,27.14,72.0,Normal,0,4.66,1008.7,487.98,0.586,285.96
2025-09-18 02:30:00,Thursday,False,Night,25.07,62.7,Normal,0,4.27,982.9,424.8,0.597,253.61
2025-09-18 02:45:00,Thursday,False,Night,27.77,57.8,Normal,0,4.51,967.5,414.88,0.591,245.19
2025-09-18 03:00:00,Thursday,False,Night,26.3,75.9,Normal,0,4.91,1021.1,526.44,0.608,320.08
2025-09-18 03:15:00,Thursday,False,Night,27.76,73.3,Normal,0,4.87,1011.5,511.2,0.594,303.65
2025-09-18 03:30:00,Thursday,False,Night,27.83,61.3,Normal,0,4.33,975.4,421.89,0.608,256.51
2025-09-18 03:45:00,Thursday,False,Night,29.05,58.6,Normal,0,4.26,958.7,416.11,0.605,251.75
2025-09-18 04:00:00,Thursday,False,Night,28.14,43.1,Normal,0,3.38,936.8,324.48,0.606,196.63
2025-09-18 04:15:00,Thursday,False,Night,27.89,47.6,Normal,0,3.85,933.6,362.05,0.608,220.13
2025-09-18 04:30:00,Thursday,False,Night,28.17,54.9,Normal,0,,965.2,393.99,0.618,243.49
2025-09-18 04:45:00,Thursday,False,Night,29.71,51.0,Normal,0,3.63,954.3,358.31,0.588,210.69
2025-09-18 05:00:00,Thursday,False,Night,29.21,50.2,Normal,0,3.77,940.4,348.38,0.604,210.42
2025-09-18 05:15:00,Thursday,False,Night,28.55,57.9,Normal,0,4.11,972.1,393.54,0.598,235.34
2025-09-18 05:30:00,Thursday,False,Night,28.72,48.6,Normal,0,3.67,948.4,356.28,0.603,214.84
2025-09-18 05:45:00,Thursday,False,Night,27.69,43.0,Normal,0,3.52,933.6,331.26,0.591,195.77
2025-09-18 06:00:00,Thursday,False,Day,29.27,58.6,Normal,0,4.26,973.5,406.36,0.6,243.82
2025-09-18 06:15:00,Thursday,False,Day,27.54,56.9,Normal,0,4.17,961.5,406.5,0.573,232.92
2025-09-18 06:30:00,Thursday,False,Day,29.51,58.2,Normal,0,4.2,976.2,410.59,0.574,235.68
2025-09-18 06:45:00,Thursday,False,Day,28.96,53.4,Normal,0,3.94,953.6,388.76,0.576,223.93
2025-09-18 07:00:00,Thursday,False,Day,30.7,58.2,Normal,0,3.83,963.9,413.35,0.578,238.92
2025-09-18 07:15:00,Thursday,False,Day,27.81,60.1,Normal,0,4.35,980.3,402.59,0.576,231.89
2025-09-18 07:30:00,Thursday,False,Day,28.49,66.0,Normal,0,4.58,997.7,472.81,0.566,267.61
2025-09-18 07:45:00,Thursday,False,Day,29.88,69.2,Normal,0,4.5,1004.2,481.93,0.56,269.88
2025-09-18 08:00:00,Thursday,False,Day,29.24,71.9,Normal,0,4.81,1003.9,495.05,0.56,277.23
2025-09-18 08:15:00,Thursday,False,Day,27.56,89.1,Normal,0,5.62,1031.7,617.78,0.547,337.93
2025-09-18 08:30:00,Thursday,False,Day,28.1,69.5,Normal,0,4.84,1010.5,488.04,0.558,272.33
2025-09-18 08:45:00,Thursday,False,Day,27.72,69.0,Normal,0,4.71,981.4,475.2,0.557,264.69
2025-09-18 09:00:00,Thursday,False,Day,27.72,69.6,Normal,0,4.71,1003.3,476.01,0.559,266.09
2025-09-18 09:15:00,Thursday,False,Day,26.69,77.4,Normal,0,5.15,1034.1,534.19,0.553,295.41
2025-09-18 09:30:00,Thursday,False,Day,26.93,73.6,Normal,0,4.8,1009.1,500.06,0.566,283.03
2025-09-18 09:45:00,Thursday,False,Day,25.46,82.7,Normal,0,5.31,1031.8,589.87,0.553,326.2
2025-09-18 10:00:00,Thursday,False,Day,26.56,91.3,Normal,0,5.53,1054.9,638.06,0.549,350.29
2025-09-18 10:15:00,Thursday,False,Day,26.53,94.7,Normal,0,5.94,1062.0,690.73,0.542,374.38
2025-09-18 10:30:00,Thursday,False,Day,25.69,87.3,Normal,0,5.21,1060.0,609.74,0.54,329.26
2025-09-18 10:45:00,Thursday,False,Day,24.27,73.5,Normal,0,4.96,998.8,517.82,0.53,274.44
2025-09-18 11:00:00,Thursday,False,Day,26.04,81.0,Normal,0,5.17,1018.0,551.63,0.53,292.36
2025-09-18 11:15:00,Thursday,False,Day,25.22,81.8,Normal,0,5.35,1024.5,568.77,0.545,309.98
2025-09-18 11:30:00,Thursday,False,Day,24.03,77.4,Normal,0,4.89,1029.1,536.91,0.522,280.27
2025-09-18 11:45:00,Thursday,False,Day,24.06,85.0,Normal,0,5.36,1029.5,585.22,0.507,296.71
